SQLDATEE,Count,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone
20170507,742,0.993961655,8.152420505,1.018171608,8.003388016,-1.333957984
20170508,1066,1.365730782,8.296713431,1.062849549,8.13818362,-1.107178651
20170509,1184,1.084877763,8.457151615,1.037000282,8.192065813,-1.365181125
20170510,1195,1.031626105,8.243261647,1.053860331,8.042489007,-1.423134299
20170511,1133,0.575855768,8.897539517,1.041999748,8.584707316,-1.358968881
20170512,1153,1.056742583,8.295309179,1.061665221,8.039689428,-1.095488168
20170513,886,1.00545777,8.225106834,1.020952636,8.038941081,-1.144395881
20170514,697,1.366417246,8.252632598,1.033130081,8.034857801,-0.798397618
20170515,926,1.254266065,8.25760336,1.044096472,7.991976169,-1.068249719
20170516,1051,1.062547544,8.179069663,1.048547868,8.001923449,-1.034600744
20170517,1002,1.32595462,7.814719868,1.040918164,7.638789403,-0.685959519
20170518,1100,1.19688339,8.781586516,1.040530303,8.481920301,-1.095027
20170519,1089,1.050940368,8.966139195,1.057774717,8.750860308,-1.163466137
20170520,734,1.176523339,7.828320283,1.020893344,7.586813546,-1.107254603
20170521,619,1.200336661,8.192750606,1.031421648,7.982092685,-0.847465613
20170522,936,1.310853178,8.452621212,1.048468661,8.2646823,-1.043810093
20170523,982,0.99899465,8.630157138,1.0592074,8.325744375,-1.156338807
20170524,1252,0.932474422,8.302594025,1.085376731,8.151888833,-0.938327859
20170525,1038,1.147739814,8.15339146,1.040210632,7.999762686,-0.769436632
20170526,1128,1.142454328,9.544740881,1.030129531,9.382618676,-1.074913072
20170527,817,0.657160837,8.469195628,1.039045288,8.305806484,-1.209554663
20170528,701,0.828323166,8.515218032,1.024441274,8.438144464,-1.465619495
20170529,924,1.240132732,8.895730246,1.088023088,8.729960536,-1.152286539
20170530,1084,1.425480899,9.562555135,1.05735966,9.286445912,-0.97621414
20170531,1117,0.862037803,8.894646531,1.038734706,8.777883453,-1.141051251
20170601,981,0.919890942,8.348322186,1.053779752,8.24393529,-1.236224356
20170602,1069,0.908390609,9.123986552,1.02433219,8.957954657,-1.326965595
20170603,742,0.790278977,8.247463738,1.022798742,7.9837271,-1.460625887
20170604,638,0.705397153,7.842991161,1.014106583,7.629120027,-1.980940297
20170605,972,0.807153865,9.526131626,1.041923868,9.198976239,-1.329562308
20170606,1133,0.850272618,9.196161068,1.048837893,8.978180595,-1.630481546
20170607,948,0.981074791,8.141307789,1.044881455,7.932471527,-1.149018402
20170608,1153,1.543319612,8.087091135,1.076363937,7.841125197,-0.505426767
20170609,1119,1.037433933,8.104444282,1.061006851,7.924947379,-0.951508634
20170610,784,1.242151697,8.802257745,1.031644801,8.642060813,-1.040426068
20170611,689,1.159376049,8.948440698,1.040215288,8.540331584,-1.121943212
20170612,990,1.027148567,9.464802747,1.042640693,9.23402134,-1.157658242
20170613,1137,0.821670206,8.873872456,1.032937555,8.66547005,-1.349442884
20170614,1172,0.804765283,8.960963264,1.05110312,8.748924421,-1.326323374
20170615,979,1.066035731,8.990911,1.051725116,8.82124432,-1.279360946
20170616,1015,1.010082724,9.160794438,1.048877942,8.921090787,-1.404714942
20170617,778,1.174583421,9.161977604,1.059040274,9.046797247,-1.39960326
20170618,608,1.229174946,8.020159122,1.033717105,7.840412881,-1.226395792
20170619,932,0.771325224,8.602678077,1.043785765,8.359004259,-1.250207244
20170620,1117,0.436165512,8.753565934,1.056494863,8.611378429,-1.900978651
20170621,1215,0.664534666,9.342877549,1.037879176,9.114227201,-1.606295871
20170622,1143,0.826095884,9.068548731,1.049168854,8.896148754,-1.503457455
20170623,1020,0.735635734,8.853683473,1.041323529,8.672728758,-1.515312413
20170624,727,0.787385921,8.385698601,1.019453724,8.176543581,-1.245827913
20170625,661,0.863403428,8.623302394,1.029765507,8.448879448,-1.020890594
20170626,916,0.711475474,8.795084798,1.036416095,8.630445579,-1.560647973
20170627,933,0.936100026,7.920978503,1.049231869,7.735003302,-1.448517854
20170628,1059,0.726516149,8.518783019,1.036543909,8.308324754,-1.291993011
20170629,845,0.329560576,8.848859517,1.052820513,8.610906017,-1.848479637
20170630,917,1.003707156,8.952877736,1.046292257,8.782212523,-1.347535972
20170701,648,0.619196262,8.391803841,1.018261317,8.103455855,-1.380138306
20170702,574,0.814417113,7.648160552,1.010452962,7.536225874,-0.938472247
20170703,737,0.845845292,8.001783902,1.026605608,7.757117624,-1.054022813
20170704,995,0.9573375,9.273586269,1.01137832,9.032766759,-1.519384479
20170705,840,0.922855846,9.241064602,1.023027211,8.997832582,-1.283882181
20170706,916,1.224692989,8.009921114,1.017200794,7.788749386,-1.294982476
20170707,984,0.862063774,8.986156105,1.037771003,8.772834738,-1.372988887
20170708,866,1.029906344,7.547239231,1.027713626,7.36872279,-1.259596361
20170709,740,1.000836383,8.673477416,1.020833333,8.493043053,-0.548739297
20170710,735,0.91688035,8.558845637,1.019727891,8.326002629,-1.058564487
20170711,968,0.728470765,8.317699587,1.011794077,7.987208802,-1.690020872
20170712,989,0.664181437,8.681655258,1.015051278,8.463115513,-1.851023466
20170713,1038,0.676238072,8.752218097,1.016372156,8.500621802,-1.691197879
20170714,945,0.749513571,8.665431387,1.036296296,8.485509492,-1.927932718
20170715,691,0.909766447,8.79201838,1.029184756,8.577339455,-1.485882469
20170716,554,0.834697171,8.218900728,1.010108303,8.024208748,-0.957374856
20170717,899,1.150740483,8.317548688,1.013422321,8.111979007,-0.757964363
20170718,897,0.912767561,8.252463013,1.019788183,8.030786703,-1.627939716
20170719,998,0.87718486,8.063897502,1.017389852,7.841630746,-1.573391142
20170720,973,0.979663332,8.502415386,1.024139872,8.233264562,-1.13549968
20170721,1044,1.041336772,8.222831313,1.017720307,8.020546906,-1.510276611
20170722,756,1.065093403,7.5095647,1.018408289,7.320080573,-1.540197123
20170723,654,0.609951939,8.599156705,1.013251784,8.400474602,-1.576887933
20170724,791,0.967655048,8.045523509,1.020058997,7.835429796,-1.055864539
20170725,881,0.973027328,7.732039325,1.024268958,7.487203565,-1.38455887
20170726,853,0.896324418,8.316047299,1.009183275,8.084921563,-1.352194945
20170727,867,0.59450179,8.416502028,1.023183391,8.188670425,-1.856614377
20170728,838,0.900766542,8.554806991,1.028376879,8.397110093,-1.437422965
20170729,687,1.034041712,8.156657278,1.013221737,7.929902519,-1.181571057
20170730,618,0.23187398,7.913398692,1.021539015,7.740133235,-1.707554525
20170731,1087,0.141825676,7.641955796,1.04009123,7.488649039,-2.411710836
20170801,1022,0.547871306,8.043993403,1.019168975,7.666876024,-1.956471199
20170802,1096,0.837893805,7.885112742,1.020004115,7.626086083,-1.63567296
20170803,1099,0.985899682,8.172152683,1.02589042,7.925567466,-1.708292585
20170804,1047,0.957744053,8.524384936,1.031550462,8.300875342,-1.803940695
20170805,826,0.755607779,7.724542224,1.047243168,7.559125352,-2.150414531
20170806,719,0.783948871,7.515783246,1.030598053,7.380779279,-2.054295357
20170807,913,0.586426046,7.682671817,1.013043081,7.56639111,-1.783979677
20170808,1028,0.610598349,7.789131431,1.02659811,7.609795036,-1.805361725
20170809,1172,0.637706589,8.44035963,1.052092475,8.282015216,-1.544690887
20170810,944,0.652380446,8.948163954,1.018901332,8.707107659,-1.43733918
20170811,958,0.606698607,8.294738601,1.015432697,8.04645514,-1.466237597
20170812,771,0.459960087,7.91870141,1.019152616,7.693227381,-1.643329377
20170813,865,0.526374079,7.827053907,1.043129836,7.688435685,-1.327327944
20170814,1186,0.636371107,7.690785213,1.032942098,7.5386132,-1.106438971
20170815,1237,0.886974314,8.027227563,1.07881024,7.795028715,-1.158539538
20170816,1098,0.901109711,7.617466373,1.052223218,7.42042624,-1.493424636
20170817,1085,0.812776488,8.486021169,1.040053065,8.295855685,-1.485476845
20170818,1047,0.671232795,7.689879926,1.032829006,7.537256027,-1.780924727
20170819,796,0.158429952,7.867715743,1.027548457,7.718373795,-2.490592256
20170820,557,0.932817274,7.758085787,1.026929982,7.648768447,-1.565326561
20170821,669,1.117225886,7.585526081,1.0231523,7.441627825,-1.332501542
20170822,920,1.060862898,7.901216884,1.016425121,7.731610965,-1.357571938
20170823,994,1.220998555,7.476060617,1.02027163,7.335729118,-1.402699874
20170824,281,1.48972762,7.653228618,1.048042705,7.372598216,-1.567409863
20170825,840,0.988342773,7.898773987,1.01987013,7.633358867,-1.300074052
20170826,686,1.026198024,7.691551032,1.012439261,7.546292112,-1.340743426
20170827,647,0.562760677,8.116106022,1.010175167,7.953678702,-1.604248779
20170828,407,1.165972553,7.714069394,1.024938575,7.555701935,-1.351778942
20170829,19,1.421303258,6.82518797,1,6.82518797,-1.441276689
20170830,476,1.010632465,8.643144768,1.007703081,8.491113472,-1.245944035
20170831,1003,0.931133513,8.472896574,1.02891326,8.246976401,-1.48156137
20170901,1119,0.810850495,8.461982943,1.029937444,8.296834071,-1.454367383
20170902,942,-0.367800091,8.359012475,1.037455768,8.189260206,-2.500418429
20170903,744,0.295406746,8.50291112,1.034274194,8.255250469,-1.601035809
20170904,1129,0.911664368,7.814961728,1.020144249,7.656239962,-1.580677903
20170905,1056,0.811932652,7.637996762,1.022214331,7.437992002,-1.328082239
20170906,1399,1.083028946,7.718571313,1.045028762,7.494226968,-1.231290124
20170907,1218,1.22095604,7.568662046,1.032981468,7.405776633,-1.401665099
20170908,1085,1.195893711,7.940344198,1.019078341,7.756869324,-1.593390319
20170909,681,1.381032184,7.66117415,1.020851689,7.46550797,-1.185224625
20170910,766,1.146865101,7.473163363,1.022356397,7.261233098,-1.467496733
20170911,1171,1.115864622,7.013026046,1.016930926,6.899514535,-1.647503917
20170912,1276,1.007545197,7.080401408,1.013418726,6.846180722,-1.665986992
20170913,1132,0.805522973,7.350509058,1.018127801,7.165507414,-1.385362087
20170914,1053,0.74636927,7.934611339,1.017568851,7.688607914,-1.436909422
20170915,895,0.762028964,8.284032049,1.029919083,8.074779588,-1.505001546
20170916,716,0.815340853,7.373743399,1.003957169,7.112147545,-1.496442092
20170917,639,0.688630529,7.525396403,1.013506968,7.372071973,-1.124821833
20170918,798,0.800227489,7.900544482,1.007727652,7.665316532,-1.322599973
20170919,1033,0.923957859,7.745061492,1.024537485,7.58438639,-1.41530139
20170920,1001,1.210596231,8.138824118,1.01157933,7.915190108,-1.175494731
20170921,999,1.00559102,8.240473597,1.022065544,7.954282453,-1.362602811
20170922,857,0.852929679,8.362015471,1.021392454,8.10009265,-1.546979296
20170923,759,0.655181668,7.963540116,1.021848924,7.760458576,-1.88838856
20170924,634,0.516382326,8.13042323,1.021345952,7.979751962,-1.71233941
20170925,830,0.810600622,7.986356766,1.009437751,7.80279829,-1.263241419
20170926,923,1.262910273,8.362120782,1.031335019,8.115184067,-1.295954944
20170927,956,1.033347744,8.241040929,1.031380753,8.015879552,-1.450669282
20170928,909,1.257652198,8.291841668,1.011871759,7.971068071,-1.336485125
20170929,899,1.362523174,8.319487901,1.024935113,8.010109582,-1.095526407
20170930,711,1.089636406,7.866451009,1.014028634,7.699581786,-1.370457103
20171001,521,1.01473712,7.938121385,1.014395393,7.796219365,-1.16033796
20171002,786,0.801513702,7.687862664,1.008163698,7.544207831,-1.309173563
20171003,940,1.083086931,8.060658314,1.010106383,7.827406424,-1.348118521
20171004,930,1.169048122,8.190488108,1.04202509,7.914310483,-1.678485812
20171005,994,1.087292535,7.820583622,1.013707243,7.578534502,-1.161485697
20171006,973,0.797007847,7.696027656,1.020113631,7.548143808,-1.128088292
20171007,709,1.032402314,7.933803812,1.007639868,7.700119396,-1.153406666
20171008,712,0.413075086,7.354545588,1.035363162,7.149897894,-1.272312194
20171009,1086,0.669358576,7.322968214,1.015676796,7.17387866,-1.161930264
20171010,1054,0.71155859,7.656480532,1.02016129,7.368479816,-1.487046833
20171011,999,1.033754865,7.757921651,1.012429096,7.584881945,-1.181459634
20171012,944,0.830573429,7.929883075,1.010785824,7.771296605,-1.185638741
20171013,887,0.542862154,8.047623127,1.018602029,7.893693348,-1.514393104
20171014,595,0.817337909,8.11676695,1.01452581,7.877772686,-1.411803207
20171015,596,0.87116396,7.768127254,1.023266219,7.599638919,-1.143106711
20171016,603,0.904742316,7.987937759,1.013764511,7.661544515,-1.209961176
20171017,955,0.578334436,8.280613854,1.027923211,8.095626735,-1.498758814
20171018,980,0.807571224,8.340844992,1.024344023,8.133308548,-1.473190734
20171019,1045,0.80721104,7.693719614,1.005103668,7.481197219,-1.419907739
20171020,1035,0.373003101,8.114144635,1.01247182,7.871211904,-1.540120022
20171021,783,0.329372483,7.839009093,1.016460905,7.582474397,-2.095332535
20171022,944,0.165173957,8.169555497,1.005155367,7.866765949,-1.191943438
20171023,1282,0.785472071,8.396347844,1.024203718,8.144130326,-0.58887757
20171024,1084,0.739228015,8.447083908,1.025454665,8.215505538,-1.521556406
20171025,1029,0.863875097,8.201016517,1.023739195,7.968905868,-1.401376109
20171026,1196,0.957320565,7.55749101,1.02669978,7.293401611,-1.765867991
20171027,1076,0.75778628,7.823993341,1.013229792,7.644773501,-1.603217661
20171028,752,0.750693705,7.484713947,1.011025145,7.355291376,-1.182512266
20171029,603,0.931099909,7.496586793,1.004797441,7.372159267,-1.380546542
20171030,857,1.098652273,8.08107091,1.017572373,7.864006955,-1.333578648
20171031,1193,0.933304823,8.23466386,1.014319642,8.059598496,-1.457008171
20171101,2076,-0.364988213,7.253387096,1.106579551,7.099098094,-3.661708546
20171102,1350,0.304608482,7.46583802,1.024839506,7.192004489,-2.361874644
20171103,1316,0.421279049,7.607018048,1.038569257,7.395262892,-2.154491536
20171104,819,0.591311683,7.4517849,1.019081051,7.166045771,-1.925475339
20171105,672,0.912927305,7.422354691,1.005456349,7.244442276,-1.528034403
20171106,1040,0.674196985,7.7147084,1.037179487,7.527770648,-1.920401828
20171107,1025,0.976148009,7.612636811,1.010276423,7.438455627,-1.52989547
20171108,1077,0.682864497,7.763859348,1.040970996,7.628001074,-1.902159434
20171109,1144,1.148764594,7.763161313,1.015432484,7.565096881,-1.662022787
20171110,1002,0.999481668,8.155646139,1.019039698,7.962454744,-1.370464535
20171111,670,0.990631509,7.981431612,1.00659204,7.683687002,-1.108030356
20171112,605,0.811842002,8.575391098,1.005371901,8.411479252,-1.079486838
20171113,873,1.097790175,8.284075496,1.006109202,8.000931339,-1.175571647
20171114,1013,1.171041584,7.78315895,1.012238518,7.592845121,-1.304180052
20171115,1003,0.933258883,7.770636554,1.016565383,7.617485965,-1.163733245
20171116,889,1.014472427,8.086986308,1.020675987,7.800793064,-0.976352733
20171117,1142,1.078192697,8.128320951,1.040546035,7.835246158,-1.392351985
20171118,1146,1.089423623,7.718602396,1.040548215,7.443122465,-1.553992344
20171119,1273,1.181085709,7.640666879,1.048622177,7.517376784,-1.679640551
20171120,1297,1.375585219,8.257176234,1.059968364,8.080268318,-1.523295216
20171121,1537,1.198959095,7.796842531,1.046426248,7.643147434,-1.716031996
20171122,1505,1.116410126,7.743453538,1.044194388,7.593262815,-1.609433937
20171123,1831,1.400096297,7.712825186,1.049517625,7.50998829,-2.063438898
20171124,1681,0.986418943,8.094221038,1.059683228,7.878408836,-2.026327729
20171125,1061,1.173963537,7.915990526,1.023571092,7.748464107,-1.563147492
20171126,961,0.223157562,8.071818153,1.031200139,7.949820408,-1.964412442
20171127,1243,0.719423858,7.7799478,1.038482167,7.602142392,-1.816624688
20171128,1212,0.637964222,7.81638889,1.024897847,7.629282313,-2.022149678
20171129,1181,0.498365898,8.066405518,1.037656412,7.866407275,-2.145186174
20171130,1440,0.688254952,8.025611041,1.0435458,7.806926943,-2.624981412
20171201,1477,0.988219515,7.807839621,1.050106125,7.665750869,-1.532800964
20171202,900,0.901634741,8.116998809,1.027055556,7.88684983,-1.473609593
20171203,741,1.05309397,8.001662935,1.028565002,7.848417289,-1.529463213
20171204,944,1.037303217,7.951859784,1.01825565,7.762281495,-1.319837243
20171205,1119,1.010905119,7.996551229,1.023774384,7.790670127,-1.225096146
20171206,1099,0.958931305,7.877304042,1.01681832,7.625132154,-1.357656452
20171207,1543,0.289367847,7.104225044,1.038848185,6.991340935,-2.93187287
20171208,1195,0.315659682,7.074664193,1.015611474,6.862841428,-2.682639335
20171209,793,0.273870761,7.381581045,1.007738846,7.146067679,-1.941184251
20171210,842,1.076540374,7.776652995,1.023317498,7.560303411,-1.128414039
20171211,1037,1.168550654,7.510038682,1.014748781,7.324588142,-1.363030099
20171212,1098,0.885854401,7.864941267,1.0336174,7.606013173,-1.343877378
20171213,1434,0.926843646,7.581226615,1.020492407,7.411582374,-1.398243535
20171214,1236,0.531688758,8.189451622,1.034580374,8.019035603,-1.785406995
20171215,1008,0.757734781,8.349944921,1.028769841,8.084369524,-1.629732444
20171216,724,0.911170169,8.577773933,1.023513549,8.168236571,-1.81315177
20171217,674,0.756137439,8.214109646,1.071195422,8.066059081,-1.49379505
20171218,980,0.285631454,8.811369689,1.042568027,8.535533926,-1.824640485
20171219,1232,-0.156209216,8.644768159,1.031101542,8.382116538,-2.452814615
20171220,1068,0.130863085,8.341357355,1.032706513,8.138495298,-2.148118208
20171221,965,0.488818101,8.361174473,1.022366149,8.182599609,-1.75736239
20171222,900,0.426631996,8.155191115,1.016362434,7.925086929,-1.985663369
20171223,680,0.527341647,8.173063672,1.016176471,7.941854522,-1.63404105
20171224,616,0.799008108,8.100798133,1.027191558,7.890309244,-1.389906459
20171225,404,0.872298658,7.732173575,1.022483498,7.566376995,-1.314903811
20171226,706,0.620128508,9.229897584,1.035333588,9.022437716,-1.688893847
20171227,923,0.182744064,8.356555676,1.045910076,8.102583631,-2.338445663
20171228,870,0.165267212,7.914004423,1.014650611,7.657088714,-2.169450917
20171229,756,0.38559181,7.951129257,1.010361552,7.665180675,-1.905780877
20171230,619,-0.196418413,9.058854061,1.076467421,8.913047973,-2.408970106
20171231,506,0.529134307,7.785149112,1.019433465,7.704661001,-1.787336066
20180101,358,0.769323823,7.921329254,1.01396648,7.734023233,-0.944132774
20180102,682,0.330180754,8.589241163,1.014418377,8.453114924,-1.261758168
20180103,786,0.577075011,8.549592611,1.017811705,8.442748635,-1.543245588
20180104,739,0.617233188,9.037284584,1.019282815,8.897144541,-1.700897459
20180105,854,0.788593194,7.99438072,1.021370023,7.841960736,-1.648204701
20180106,627,0.599015551,7.827384825,1.012759171,7.568451113,-1.497589345
20180107,579,0.395595344,8.247311487,1.001727116,8.111000188,-1.497113595
20180108,796,0.488256132,8.125939059,1.014761307,7.94668841,-1.538463836
20180109,788,0.716344888,8.440638249,1.014659833,8.222098953,-1.45497126
20180110,865,0.733690146,7.819231379,1.009152216,7.674068937,-1.28761786
20180111,973,0.800742778,8.289014612,1.01042309,8.135096707,-1.444738934
20180112,814,0.561671404,7.701484163,1.017035217,7.608185406,-1.702754326
20180113,537,1.21021009,7.582247809,1.005276226,7.344331401,-1.668098337
20180114,618,1.204419531,7.648511839,1.035800971,7.508177263,-1.515521683
20180115,1044,1.056425249,7.937493024,1.047445722,7.731307355,-1.372663328
20180116,1214,1.032999369,7.411083543,1.054107829,7.209699126,-1.371655694
20180117,974,0.948500894,7.408961248,1.04006539,7.198088443,-1.555656524
20180118,993,0.738367577,7.696456368,1.027777778,7.479960122,-1.499551326
20180119,970,1.019367029,7.867256169,1.020017182,7.743353123,-1.414172464
20180120,682,1.086796392,7.359336817,1.075806452,7.166321171,-1.304096765
20180121,623,0.466892938,7.445607923,1.028179062,7.378383281,-1.624905201
20180122,832,0.961891383,7.741656511,1.039367604,7.617252703,-1.609642564
20180123,941,1.055527435,8.176146945,1.024052426,7.990399571,-1.255991576
20180124,1001,1.194936183,8.601302147,1.010989011,8.364385683,-1.164998706
20180125,795,1.248699785,8.104747824,1.040251572,7.931747016,-0.844461545
20180126,943,0.998830782,7.891008733,1.023264683,7.645562801,-0.95529265
20180127,781,0.895373377,8.157592901,1.023794281,8.021536792,-1.237086572
20180128,601,0.629117211,8.211508976,1.011647255,8.019347764,-1.595875864
20180129,729,0.781952047,8.085079534,1.068031877,7.932593869,-1.397617304
20180130,870,0.821765364,8.421181027,1.042337165,8.211344389,-1.432972338
20180131,883,1.188481472,7.949559084,1.034541336,7.752216176,-1.214369231
20180201,832,0.88271133,8.652108309,1.017828526,8.453882789,-1.424906008
20180202,1030,0.814574016,8.307223705,1.038546001,8.04528019,-1.593665039
20180203,688,0.914764479,7.265747498,1.024757752,7.057335433,-1.267822364
20180204,683,0.59228107,6.975081103,1.018982652,6.752668775,-1.804961127
20180205,1020,0.974287231,7.403169498,1.017623716,7.199815156,-1.717399642
20180206,1045,0.685466852,8.312496187,1.010510367,8.097589464,-1.662717219
20180207,993,0.66485143,7.964892134,1.032666163,7.76982188,-1.484939151
20180208,836,0.862638768,8.26629456,1.012559809,8.018891817,-1.583726214
20180209,884,0.797191522,8.055204999,1.009938591,7.836146109,-1.166112789
20180210,560,0.770613204,7.715046247,1.012117347,7.483574177,-1.238528216
20180211,521,0.709021068,7.770201536,1.009916827,7.605924823,-1.1930563
20180212,620,0.806399966,7.803650129,1.018413978,7.604928931,-1.815087791
20180213,625,0.718358232,8.170731819,1.0088,7.985760098,-1.584222795
20180214,791,1.061206865,8.192997486,1.007155824,7.842458841,-1.159080381
20180215,809,0.924042362,8.052283389,1.011124845,7.782274,-1.662565868
20180216,777,0.707147074,8.232489613,1.016709567,7.904924385,-1.810843188
20180217,556,0.651583409,7.87069776,1.010041966,7.700755143,-1.647894021
20180218,505,0.650530332,8.24236838,1.006270627,8.101067107,-1.90968112
20180219,645,0.988809901,8.00806243,1.008527132,7.714361299,-1.431762269
20180220,882,1.162835364,7.908707341,1.007558579,7.709334707,-1.675912322
20180221,879,0.736775981,8.141695233,1.014356141,7.917268124,-1.469175281
20180222,977,0.565707591,8.03257818,1.02974972,7.879167188,-1.759591371
20180223,1003,0.613726649,7.489278726,1.0166999,7.347503867,-1.286416726
20180224,748,0.479258971,7.933856953,1.023395722,7.729812917,-1.515367643
20180225,654,0.644881395,7.999175328,1.029561672,7.79524348,-1.478641908
20180226,873,0.935837373,8.088012336,1.022088583,7.898226158,-1.546906561
20180227,935,0.610023136,8.000210559,1.033351159,7.743153778,-1.60657243
20180228,1149,1.034131341,7.947095457,1.013483084,7.747823411,-1.21491373
20180301,1102,1.215876313,8.088418375,1.041169735,7.920962757,-1.083326703
20180302,1035,0.700790418,8.042871989,1.026711909,7.870356845,-1.840700865
20180303,690,0.801297708,7.313333438,1.00884058,7.225156639,-1.616247664
20180304,518,0.485569191,7.379613587,1.01463964,7.219317576,-1.902912894
20180305,1035,0.855793912,8.358795103,1.023188406,8.118131741,-1.889150487
20180306,1096,0.405441046,8.02490946,1.033508212,7.762542921,-2.095690585
20180307,1131,0.545085098,8.564941798,1.024685276,8.360606286,-2.113877647
20180308,929,0.921922771,8.111231938,1.064890563,7.87078505,-1.712588429
20180309,1049,0.960457505,7.594118013,1.027831495,7.440876828,-1.628183707
20180310,716,1.028671798,8.34747503,1.021919615,8.211555003,-0.99950416
20180311,682,1.091504109,7.409820174,1.034253829,7.152077794,-0.617436286
20180312,939,1.04747751,7.399383095,1.055466809,7.276500327,-1.128415234
20180313,1101,1.266516506,7.437014016,1.040009083,7.280442068,-1.255524988
20180314,1042,0.815801269,7.880043846,1.018034229,7.644983066,-1.529787505
20180315,988,0.871185695,8.524993539,1.036937697,8.334725701,-1.487785206
20180316,1090,0.858996194,8.188846225,1.026959371,7.901749968,-1.604883516
20180317,717,1.456697704,8.335044267,1.021943282,8.042897203,-1.012598753
20180318,726,1.073410954,8.136403637,1.022953562,7.908104312,-1.313860805
20180319,1245,1.14173574,7.934699672,1.014434882,7.74879584,-1.282100464
20180320,1217,1.168415404,7.897632265,1.043960559,7.732496935,-1.239375225
20180321,1135,1.140897865,7.627242444,1.045767588,7.405453642,-1.3434435
20180322,1117,1.130490712,7.747126083,1.027337255,7.556016694,-1.417386626
20180323,943,1.090240755,8.192935199,1.011568495,8.021120781,-1.186940725
20180324,765,0.835391332,7.917722802,1.014727669,7.703300144,-1.633790673
20180325,659,0.523769109,7.748579121,1.012244257,7.509053691,-1.617156912
20180326,945,1.127683562,8.144346236,1.014497354,7.90249022,-1.267342922
20180327,970,1.06271551,8.649762766,1.012596956,8.439420233,-1.381258441
20180328,884,1.155487018,8.119666777,1.010935143,7.795152623,-1.486870079
20180329,735,1.111639418,8.035078211,1.009297052,7.858667161,-1.454758522
20180330,537,1.03071157,8.083407375,1.010862818,7.922361158,-1.365396624
20180331,525,1.063861799,8.497395977,1.017142857,8.192145439,-1.142689032
20180401,487,0.980974651,8.24015013,1.007186858,8.02230847,-1.207752769
20180402,775,0.66021724,7.797723249,1.011665689,7.689882427,-1.496236243
20180403,935,1.037461069,7.727613581,1.04225513,7.508637792,-1.644132323
20180404,897,0.983221408,8.008966262,1.044044522,7.815234749,-1.670832393
20180405,982,0.869320923,8.34520926,1.027494908,8.135724832,-1.362814619
20180406,887,0.778261204,8.338780519,1.013528749,8.080589005,-1.40882858
20180407,642,0.74857987,8.16882204,1.027147308,7.91201705,-1.252553627
20180408,571,0.726465007,7.422099768,1.005691769,7.249040808,-1.151952146
20180409,879,1.125968379,7.766817245,1.024080394,7.565448856,-0.949859953
20180410,1144,1.469772712,7.494963085,1.022960373,7.297912637,-0.921734004
20180411,1053,1.214604113,7.590343296,1.016494479,7.384347115,-1.22704053
20180412,1079,1.123157283,7.4309907,1.027974129,7.157717985,-1.748433532
20180413,932,1.247682719,7.543505854,1.043705293,7.29239803,-1.377967838
20180414,797,0.75010124,7.461928718,1.043854932,7.247755842,-2.012250765
20180415,636,0.780973221,7.519061856,1.014794168,7.36433614,-1.821604047
20180416,813,0.880718324,7.956314668,1.022652727,7.745843419,-1.468013135
20180417,1009,0.868675669,7.939650571,1.006001542,7.710603052,-1.322866512
20180418,995,1.095932133,8.052221737,1.020170296,7.814217522,-1.216610186
20180419,956,1.267561927,7.800937261,1.012395397,7.625511036,-1.055410855
20180420,889,0.944167848,7.848952007,1.017491564,7.706094864,-1.131843833
20180421,667,0.869361101,7.538361276,1.026361819,7.360280674,-1.267797247
20180422,539,1.116387697,8.076719179,1.033766234,7.941428699,-1.199989209
20180423,800,1.109557074,7.410300982,1.020625,7.245160955,-1.150248987
20180424,951,1.131818728,8.001319918,1.019008331,7.810488405,-1.434142591
20180425,893,0.901318486,8.089967482,1.011862102,7.796600118,-1.542918052
20180426,876,0.526219455,8.191432305,1.013356164,7.855140591,-1.41207527
20180427,814,0.748668543,8.02301995,1.012039312,7.801869254,-1.099836796
20180428,540,0.992554519,7.949182756,1.009259259,7.700467407,-1.040790211
20180429,530,0.532030848,8.255596736,1.009669811,8.025837077,-1.167355353
20180430,678,0.96817811,8.054972289,1.009510401,7.790438413,-1.499726599
20180501,876,1.599056461,7.027457047,1.053720918,6.842237713,-1.214156213
20180502,867,0.754027056,7.704868939,1.009611688,7.492124844,-1.377047461
20180503,891,0.701737136,8.043031865,1.010942761,7.789062882,-1.581495173
20180504,746,0.872978837,7.876718363,1.0269054,7.625505545,-1.257316425
20180505,551,1.005408129,7.814658744,1.016636419,7.565491285,-0.992495073
20180506,485,0.948166182,7.625137772,1.005154639,7.46712599,-1.104825541
20180507,696,0.948015627,8.185088619,1.010596264,7.934255919,-0.980153171
20180508,802,1.518629479,7.926902627,1.009975062,7.682721414,-0.985167471
20180509,1073,1.683330191,7.834256292,1.009303022,7.586630856,-1.072605858
20180510,1028,1.248557181,7.878433431,1.017880304,7.613598169,-0.879034577
20180511,1004,1.121929281,7.713697265,1.011802789,7.5641643,-0.521618316
20180512,549,1.380984539,7.75530684,1.008500304,7.540644199,-0.926335605
20180513,529,0.677717947,8.103386143,1.015122873,7.806481231,-1.2679358
20180514,890,1.220648723,8.22620534,1.030917603,7.983374743,-0.791050944
